KEY_CODE,T000918001,T000918002,T000918003,T000918004,T000918005,T000918006,T000918007,T000918008,T000918009,T000918010,T000918011,T000918012,T000918013,T000918014,T000918015,T000918016,T000918017,T000918018,T000918019,T000918020,T000918021,T000918022,T000918023,T000918024,T000918025,T000918026,T000918027,T000918028,T000918029,T000918030,T000918031,T000918032,T000918033,T000918034,T000918035,T000918036,T000918037,T000918038,T000918039,T000918040
534032051,6,4,0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,92,84,0,37,47,8,0,0,0,8,0,0,0,0,0,0,0,0,0,76,16
534032052,5,1,0,0,1,4,0,0,0,0,0,0,0,2,0,0,0,0,2,27,2,0,0,2,25,0,0,0,0,0,0,0,19,0,0,0,0,6,13,14
534032053,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4
534032054,12,3,0,2,1,9,0,0,1,2,0,0,0,3,0,1,1,0,1,55,11,0,6,5,44,0,0,23,5,0,0,0,9,0,1,5,0,1,38,17
534032081,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
534032082,4,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,30,23,0,23,0,7,0,0,0,0,0,0,0,0,0,0,5,0,2,23,7
534032083,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
534032084,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
534032091,4,3,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,15,9,0,8,1,6,0,0,6,0,0,0,0,0,0,0,0,0,0,12,3
534032093,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,12,10,0,10,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,9,3
534032101,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,43,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,43,0,0,11,32
534032103,4,0,0,0,0,3,0,0,0,1,0,0,0,1,1,0,0,0,0,84,0,0,0,0,78,0,0,0,2,0,0,0,4,72,0,0,0,0,25,59
534032104,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,9,0,0,0,0,9,0,0,0,0,0,4,0,0,0,0,0,0,5,8,1
534032111,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
534032112,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,8,1
534032113,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
534032114,8,4,0,0,4,4,0,0,1,2,0,0,0,0,0,0,0,0,1,115,85,0,0,85,30,0,0,23,5,0,0,0,0,0,0,0,0,2,81,34
534032121,2,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,15,8,0,0,8,7,0,0,0,7,0,0,0,0,0,0,0,0,0,9,6
534032122,3,1,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,25,16,0,0,16,9,0,0,0,9,0,0,0,0,0,0,0,0,0,18,7
534032123,15,7,0,2,5,8,0,0,2,1,0,1,1,0,0,1,1,0,1,78,46,0,3,43,32,0,0,7,5,0,6,2,0,0,1,3,0,8,59,19
534032124,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
534032131,10,4,0,2,2,6,0,0,2,1,0,1,0,0,0,0,0,0,2,125,14,0,9,5,111,0,0,82,5,0,18,0,0,0,0,0,0,6,103,22
534032132,3,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1
534032133,6,4,0,1,3,2,0,0,0,0,0,0,1,0,1,0,0,0,0,30,27,0,6,21,3,0,0,0,0,0,0,1,0,2,0,0,0,0,19,11
534032134,3,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,1,0,0,4,0,0,0,0,4,0,0,0,1,0,0,2,0,0,0,1,0,0,2,2
534032141,3,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,2,6,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,4,6,0
534032142,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,13,0,0,0,0,13,0,0,0,0,0,0,0,12,0,0,0,0,1,6,7
534032143,6,2,0,1,1,4,0,0,0,3,0,0,0,0,1,0,0,0,0,52,14,0,4,10,38,0,0,0,30,0,0,0,0,8,0,0,0,0,23,29
534032144,3,2,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,16,13,0,7,6,3,0,0,0,3,0,0,0,0,0,0,0,0,0,16,0
534032151,3,1,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,12,1,0,1,0,11,0,0,0,0,0,0,0,11,0,0,0,0,0,5,7
534032152,4,2,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,21,3,0,0,3,18,0,0,0,18,0,0,0,0,0,0,0,0,0,13,8
534032153,5,3,0,0,3,2,0,0,0,0,0,0,0,0,0,0,2,0,0,132,20,0,0,20,112,0,0,0,0,0,0,0,0,0,0,112,0,0,51,81
534032154,7,2,0,0,2,5,0,0,2,2,0,0,0,1,0,0,0,0,0,233,171,0,0,171,62,0,0,38,22,0,0,0,2,0,0,0,0,0,207,26
534032162,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2
534032163,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,42,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,42,35,7
534032172,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,33,33,0
534032183,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
534032184,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
534032191,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,117,0,0,0,0,89,0,0,0,0,0,0,0,0,89,0,0,0,0,62,55
534032201,3,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,1,25,0,0,0,0,25,0,0,0,7,0,7,0,0,0,0,0,0,11,15,10
534032202,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,6
534032211,3,2,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,13,5,0,4,1,8,0,0,8,0,0,0,0,0,0,0,0,0,0,11,2
534032212,17,4,0,2,2,13,0,0,2,6,0,0,0,2,2,0,1,0,0,73,25,0,10,15,48,0,0,12,25,0,0,0,6,4,0,1,0,0,46,27
534032213,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,13,0,0,0,0,13,0,0,0,7,0,0,0,0,0,0,0,0,6,12,1
534032214,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,13
534032221,6,3,0,1,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,50,26,0,9,17,16,0,0,0,16,0,0,0,0,0,0,0,0,0,35,15
534032222,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,19,9,0,0,9,10,0,0,0,0,0,0,0,0,0,0,0,0,10,15,4
534032223,5,4,0,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,75,74,0,9,65,1,0,0,0,0,0,0,0,1,0,0,0,0,0,68,7
534032224,4,1,0,1,0,3,0,0,1,0,0,0,0,0,1,0,0,0,1,49,8,0,8,0,41,0,0,18,0,0,0,0,0,11,0,0,0,12,47,2
534032231,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
534032232,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,6
534032233,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3
534032234,6,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4
534032241,4,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,2,25,0,0,0,0,25,0,0,21,2,0,0,0,0,0,0,0,0,2,22,3
534032242,4,1,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,24,8,0,0,8,11,0,0,0,0,0,8,0,3,0,0,0,0,0,18,6
534032243,6,1,0,0,1,5,0,0,2,1,0,0,0,0,0,0,0,0,2,63,10,0,0,10,53,0,0,29,17,0,0,0,0,0,0,0,0,7,43,20
534032244,4,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,3,52,0,0,0,0,52,0,0,0,0,0,19,0,0,0,0,0,0,33,46,6
534032251,3,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,10,9,0,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9,1
534032252,3,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,2,23,0,0,0,0,23,0,0,0,0,0,11,0,0,0,0,0,0,12,17,6
534032253,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,14,8,0,8,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,11,3
534032254,6,0,0,0,0,5,0,0,1,2,0,1,0,0,0,0,0,0,1,89,0,0,0,0,46,0,0,18,20,0,2,0,0,0,0,0,0,6,65,24
534032261,3,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,38,15,0,0,15,23,0,0,0,0,0,0,0,0,0,0,23,0,0,12,26
534032262,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
534032274,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,10,0,0,0,0,10,0,0,0,0,0,8,0,0,0,0,0,0,2,8,2
534032281,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
534032302,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
534032303,4,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,1,0,1,37,0,0,0,0,37,0,0,0,0,0,0,0,10,0,0,22,0,5,12,25
534032311,3,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,13,5,0,0,5,8,0,0,8,0,0,0,0,0,0,0,0,0,0,12,1
534032312,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
534032313,4,2,0,1,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,30,14,0,1,13,16,0,0,11,0,0,0,0,0,5,0,0,0,0,23,7
534032314,3,2,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,32,23,0,1,22,9,0,0,9,0,0,0,0,0,0,0,0,0,0,29,3
534032321,3,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7,4,0,0,4,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4
534032322,3,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,1,9,0,0,0,0,9,0,0,0,7,0,0,0,0,0,0,0,0,2,6,3
534032324,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
534032331,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
534032332,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
534032333,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
534032341,4,1,0,0,1,3,0,0,0,1,0,0,0,1,0,0,1,0,0,157,10,0,0,10,147,0,0,0,13,0,0,0,12,0,0,122,0,0,57,100
534032342,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2
534032343,6,3,0,2,1,3,0,0,0,2,0,0,0,0,0,0,0,0,1,48,7,0,3,4,41,0,0,0,39,0,0,0,0,0,0,0,0,2,19,29
534032344,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,30,0,0,0,0,30,0,0,0,30,0,0,0,0,0,0,0,0,0,7,23
534032354,5,0,0,0,0,5,0,0,0,2,0,1,0,0,1,0,0,0,1,10,0,0,0,0,10,0,0,0,5,0,3,0,0,1,0,0,0,1,4,6
534032361,4,0,0,0,0,4,0,0,1,2,0,0,0,0,1,0,0,0,0,27,0,0,0,0,27,0,0,20,5,0,0,0,0,2,0,0,0,0,22,5
534032372,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,0,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7
534032373,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
534032374,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17,0,0,17,0,0,0,0,0,0,0,0,0,0,14,3
534032383,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
534032391,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
534032393,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,3,3
534032394,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2
534032401,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,1,9
534032402,4,1,0,1,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,18,3,0,3,0,15,0,0,0,10,0,0,0,5,0,0,0,0,0,13,5
534032403,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,1
534032404,3,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,85,50,0,0,50,6,0,0,0,0,0,0,0,6,0,0,0,0,0,7,28
534032412,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,63,0,0,0,0,63,0,0,0,0,0,0,0,0,63,0,0,0,0,63,0
534032413,2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21,18,0,0,18,3,0,0,3,0,0,0,0,0,0,0,0,0,0,8,13
534032414,4,1,0,1,0,3,0,0,0,0,0,0,0,1,1,0,0,0,1,63,2,0,2,0,61,0,0,0,0,0,0,0,57,1,0,0,0,3,27,36
534032422,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7,6,0,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6,1
534032424,3,2,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,2,0,2,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,5,1
534032431,3,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,16,11,0,0,11,5,0,0,0,4,0,0,0,0,0,0,0,0,1,13,3
534032432,4,1,0,1,0,3,0,0,1,0,0,0,2,0,0,0,0,0,0,21,9,0,9,0,12,0,0,8,0,0,0,4,0,0,0,0,0,0,11,2
534032433,11,2,0,2,0,9,0,0,1,2,0,0,0,2,1,1,2,0,0,47,11,0,11,0,36,0,0,4,19,0,0,0,3,2,1,7,0,0,23,24
534032434,3,2,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,13,12,0,12,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,10,3
534032441,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,6,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,5,5,1
534032442,4,2,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,37,27,0,0,27,10,0,0,8,2,0,0,0,0,0,0,0,0,0,31,6
534032443,6,3,0,3,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,24,17,0,17,0,4,0,0,0,3,0,0,0,0,1,0,0,0,0,17,7
534032444,5,1,0,1,0,4,0,0,1,2,0,0,0,0,0,0,1,0,0,68,29,0,29,0,39,0,0,27,7,0,0,0,0,0,0,5,0,0,61,7
534032452,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2
534032454,2,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,18,0,0,0,0,18,0,0,16,0,0,0,0,2,0,0,0,0,0,15,3
534032461,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1
534032463,3,1,0,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,20,6,0,6,0,14,0,0,0,2,0,12,0,0,0,0,0,0,0,16,4
534032482,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
534032483,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
534032491,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8,7,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2
534032492,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
534032493,3,1,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,19,2,0,2,0,17,0,0,0,17,0,0,0,0,0,0,0,0,0,12,7
534032494,8,2,0,1,1,6,0,0,1,2,0,0,1,0,1,0,1,0,0,104,24,0,8,16,80,0,0,13,42,0,0,2,0,1,0,22,0,0,59,45
534032501,4,3,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,63,61,0,15,46,2,0,0,0,0,0,0,0,0,0,2,0,0,0,50,13
534032502,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
534032511,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
534032512,5,1,0,1,0,4,0,0,1,0,0,0,1,0,1,0,0,0,1,15,2,0,2,0,13,0,0,8,0,0,0,1,0,3,0,0,0,1,12,3
534032514,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,10,3,0,3,0,7,0,0,0,0,0,0,0,0,0,0,7,0,0,5,5
534032521,5,0,0,0,0,5,0,0,2,1,0,0,0,0,2,0,0,0,0,57,0,0,0,0,57,0,0,49,5,0,0,0,0,3,0,0,0,0,36,21
534032522,8,2,0,1,1,6,0,0,0,2,0,1,1,1,0,0,0,1,0,35,6,0,5,1,29,0,0,0,13,0,2,5,3,0,0,0,6,0,15,20
534032523,10,4,0,3,1,6,0,0,1,3,0,0,0,0,1,1,0,0,0,61,28,0,4,24,33,0,0,7,24,0,0,0,0,1,1,0,0,0,50,11
534032524,3,2,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,20,18,0,18,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,18,2
534032531,13,8,0,5,3,5,0,0,0,3,0,1,0,0,1,0,0,0,0,172,95,0,33,62,77,0,0,0,39,0,36,0,0,2,0,0,0,0,115,57
534032532,6,3,0,2,1,3,0,0,1,1,0,0,0,0,0,0,0,0,1,42,9,0,6,3,33,0,0,27,5,0,0,0,0,0,0,0,0,1,37,5
534032534,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
534032541,5,1,0,1,0,4,0,1,0,1,0,0,0,0,1,0,0,0,1,20,8,0,8,0,12,0,1,0,7,0,0,0,0,3,0,0,0,1,11,9
534032542,10,5,0,0,5,5,0,0,0,1,0,1,0,2,0,0,0,0,1,146,115,0,0,115,31,0,0,0,16,0,3,0,6,0,0,0,0,6,45,94
534032543,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,2,0,2,0,14,0,0,0,0,0,0,0,0,0,0,0,0,14,10,6
534032544,4,1,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,1,14,5,0,0,5,9,0,0,0,0,0,2,0,0,0,0,3,0,4,8,6
534032551,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
534032553,8,1,0,1,0,7,0,0,3,3,0,0,0,0,0,0,0,0,1,78,1,0,1,0,77,0,0,59,14,0,0,0,0,0,0,0,0,4,58,20
534032554,6,1,0,0,1,5,0,0,1,2,0,1,1,0,0,0,0,0,0,52,3,0,0,3,49,0,0,12,32,0,2,3,0,0,0,0,0,0,28,21
534032561,3,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,74,0,0,0,0,70,0,0,0,0,0,0,0,6,0,0,64,0,0,19,55
534032572,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,2,7
534032573,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,14,0,0,0,0,0,0,0,0,0,9,5
534032581,3,0,0,0,0,3,0,0,0,1,0,0,0,2,0,0,0,0,0,29,0,0,0,0,29,0,0,0,10,0,0,0,19,0,0,0,0,0,14,15
534032582,12,2,0,2,0,10,0,0,1,0,0,1,0,1,4,2,1,0,0,54,12,0,12,0,42,0,0,12,0,0,1,0,10,5,4,10,0,0,30,24
534032583,3,2,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8,6,0,3,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,6,2
534032584,6,1,0,1,0,5,0,0,0,1,0,0,2,0,0,0,0,2,0,34,6,0,6,0,28,0,0,0,2,0,0,9,0,0,0,0,17,0,17,17
534032591,8,4,0,3,1,4,0,0,2,1,0,0,0,0,0,1,0,0,0,52,32,0,9,23,20,0,0,17,2,0,0,0,0,0,1,0,0,0,39,13
534032592,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
534032593,18,4,0,3,1,14,0,0,0,3,0,1,2,1,4,0,3,0,0,74,19,0,4,15,55,0,0,0,5,0,2,3,2,6,0,37,0,0,32,42
534032594,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0
534032602,5,2,0,2,0,3,0,0,0,0,0,0,0,1,0,0,0,0,2,21,10,0,10,0,11,0,0,0,0,0,0,0,2,0,0,0,0,9,15,6
534032603,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,13,0,0,0,0,13,0,0,0,0,0,0,0,0,10,0,0,0,3,9,4
534032604,2,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,2,1,0,0,0,0,0,2,1
534032611,3,2,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,18,14,0,3,11,4,0,0,0,0,0,4,0,0,0,0,0,0,0,17,1
534032613,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,23,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,7
534032614,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,1,2
534032621,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,9,7,2
534032622,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1
534032624,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3
534032631,3,1,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,29,2,0,0,2,27,0,0,23,4,0,0,0,0,0,0,0,0,0,24,5
534032632,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,35,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,35,13,22
534032633,6,2,0,1,1,4,0,0,0,0,0,0,0,1,0,0,3,0,0,140,3,0,1,2,137,0,0,0,0,0,0,0,6,0,0,131,0,0,33,107
534032634,2,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,14,0,0,0,0,14,0,0,8,0,0,6,0,0,0,0,0,0,0,8,6
534032641,5,3,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,1,49,42,0,0,42,7,0,0,0,0,0,0,5,0,0,0,0,0,2,32,17
534032642,8,5,0,2,3,3,0,0,0,0,0,0,0,0,0,1,1,0,1,39,29,0,6,23,10,0,0,0,0,0,0,0,0,0,1,5,0,4,29,10
534032643,17,3,0,3,0,14,0,0,1,7,0,0,1,0,3,0,1,0,1,199,12,0,12,0,187,0,0,54,118,0,0,2,0,9,0,3,0,1,103,96
534032651,4,3,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,47,22,0,6,16,25,0,0,0,25,0,0,0,0,0,0,0,0,0,25,22
